SnapshotDate,PlayerID,GameTitle,Platform,Region,Country,Age,Gender,PlayerSegment,AcquisitionChannel,Campaign,DeviceModel,OSVersion,AppVersion,SessionsLast7d,PlaytimeLast7d_Minutes,AvgSession_Minutes,Retention7dPercent,SpentLast7d_USD,PurchasesLast7d,InGameCurrencyBalance,AdImpressionsLast7d,AdClicksLast7d,PurchaseRatePercent,CrashCountLast7d,AvgPingMs,AvgFPS,BugsReportedLast7d,ChurnProbabilityPercent,NPS,FeedbackCategory,FeedbackShort,CommunityMentionsLast7d,SentimentScore
2025-10-16,P00387,Starwright,iOS,APAC,India,48,Non-binary,Casual,Influencer,,Ryzen 5 PC,Windows 11,1.3.5,1,87,87,36,0.00,0,963,41,1,0,0,101,83,0,56,32,neutral,Average experience,1,0.25
2025-10-16,P00388,MetroRaiders,Xbox Series X,NA,Canada,46,Prefer not to say,Core,Organic,,Pixel 6,Windows 10,1.3.5,8,1444,180.5,51,0.00,0,1657,23,1,0,0,204,68,2,76,-75,negative,Matchmaking broken,1,-0.79
2025-10-16,P00389,MetroRaiders,PC,MEA,South Africa,35,Male,Casual,UA - Ads,Campaign_5,Pixel 6,Xbox OS,1.3.5,7,139,19.9,89,0.00,0,1993,23,0,0,0,35,62,2,21,-48,negative,Lag spikes,1,-0.51
2025-10-16,P00390,Neon Armada,PC,APAC,Japan,29,Non-binary,Hardcore,Email,,Ryzen 5 PC,Xbox OS,1.2.0,20,2289,114.5,54,40.53,1,21768,15,0,5,1,26,81,2,47,-54,negative,Toxic community,2,-0.62
2025-10-16,P00391,MetroRaiders,iOS,EU,France,38,Non-binary,Casual,Organic,,Intel i7 PC,Android 13,1.0.0,6,167,27.8,73,0.00,0,4,179,4,0,0,63,31,2,16,33,positive,Love the new skins,0,0.42
2025-10-16,P00392,Starwright,Android,LATAM,Chile,25,Prefer not to say,Core,Email,,Switch OLED,Android 13,1.3.5,7,1237,176.7,48,0.00,0,1056,147,5,0,1,82,53,1,46,-7,neutral,UI could be clearer,0,0.02
2025-10-16,P00393,Aetherbound,Android,MEA,UAE,50,Female,Casual,Organic,,Samsung S21,Windows 11,2.0.0,3,85,28.3,47,0.00,0,1941,96,1,0,0,178,78,1,46,28,neutral,Okay performance,1,0.26
2025-10-16,P00394,RuneHollow,Switch,LATAM,Chile,15,Non-binary,Hardcore,UA - Ads,Campaign_1,XboxX,iOS 17,1.1.0,22,3546,161.2,56,149.00,5,37978,5,0,22.73,2,73,45,2,28,24,neutral,Average experience,0,0.20
2025-10-16,P00395,Starwright,iOS,NA,Canada,13,Non-binary,Hardcore,UA - Ads,Campaign_6,PS5,Android 13,1.3.5,38,3498,92.1,82,0.00,0,1539,112,3,0,2,68,46,2,44,-73,negative,Toxic community,0,-0.67
2025-10-16,P00396,Aetherbound,Switch,APAC,China,38,Non-binary,Core,Referral,,Samsung S21,Android 13,1.0.0,12,369,30.8,60,0.00,0,617,3,0,0,0,197,83,1,51,-52,negative,Frequent crashes,0,-0.56
2025-10-16,P00397,GlyphQuest,PC,EU,Poland,51,Non-binary,Core,Email,,Intel i7 PC,Windows 10,2.0.0,9,1318,146.4,49,0.00,0,82,5,0,0,0,29,80,0,65,-41,negative,Frequent crashes,1,-0.45
2025-10-16,P00398,GlyphQuest,Android,EU,France,43,Prefer not to say,Casual,Partner,,Samsung S21,iOS 17,1.0.1,7,242,34.6,76,1.84,1,1586,162,2,14.29,0,110,86,1,9,-3,neutral,Waiting for new mode,1,-0.10
2025-10-16,P00399,Aetherbound,iOS,EU,Germany,52,Female,Core,Partner,,Samsung S21,Windows 10,2.0.0,16,470,29.4,73,0.00,0,77,169,5,0,0,145,62,1,22,22,neutral,Needs more content,1,0.20
2025-10-16,P00400,RuneHollow,Android,EU,Poland,18,Prefer not to say,Casual,Email,,Ryzen 5 PC,macOS 12,1.2.0,6,144,24,72,0.00,0,1347,129,3,0,0,170,61,1,39,-43,negative,Toxic community,0,-0.34
2025-10-16,P00401,Aetherbound,iOS,LATAM,Brazil,13,Female,Core,UA - Ads,Campaign_6,XboxX,Windows 11,1.3.5,20,622,31.1,84,0.00,0,1130,2,0,0,0,85,32,0,46,-77,negative,Lag spikes,2,-0.83
2025-10-16,P00402,MetroRaiders,Android,MEA,South Africa,53,Non-binary,Casual,Email,,XboxX,Windows 11,2.0.0,1,90,90,28,0.00,0,1006,164,5,0,0,218,79,2,47,73,positive,Loving latest patch,2,0.64
2025-10-16,P00403,Aetherbound,Xbox Series X,APAC,South Korea,41,Prefer not to say,Core,Referral,,iPhone 14,iOS 17,2.0.0,12,881,73.4,51,0.00,0,438,9,0,0,1,119,51,2,34,42,positive,Great new event,0,0.49
2025-10-16,P00404,MetroRaiders,Switch,EU,France,20,Female,Core,Organic,,Switch OLED,Windows 10,1.0.0,5,1386,277.2,35,0.00,0,1800,37,1,0,0,67,81,0,88,-72,negative,Matchmaking broken,2,-0.66
2025-10-16,P00405,GlyphQuest,iOS,LATAM,Chile,47,Non-binary,Casual,Partner,,Pixel 6,Windows 11,1.3.5,2,275,137.5,39,0.00,0,683,7,0,0,0,41,78,0,45,42,positive,Loving latest patch,1,0.49
2025-10-16,P00406,MetroRaiders,Android,EU,Poland,55,Prefer not to say,Hardcore,UA - Ads,Campaign_2,Intel i7 PC,Android 13,2.0.0,26,3375,129.8,62,3.51,3,873,142,4,11.54,3,136,52,0,13,44,positive,Loving latest patch,2,0.46
2025-10-16,P00407,RuneHollow,Android,APAC,China,46,Female,Core,Referral,,Pixel 6,Windows 11,1.3.5,14,455,32.5,63,98.52,6,25105,189,5,42.86,0,108,53,1,11,21,neutral,Waiting for new mode,0,0.22
2025-10-16,P00408,Aetherbound,Android,NA,USA,37,Non-binary,Hardcore,UA - Ads,Campaign_5,XboxX,Windows 11,1.3.5,36,3034,84.3,80,27.92,4,11667,64,2,11.11,2,108,64,2,25,-58,negative,Lag spikes,2,-0.61
2025-10-16,P00409,Neon Armada,Android,EU,France,15,Prefer not to say,Casual,Partner,,XboxX,Android 13,1.3.5,6,294,49,76,0.00,0,742,140,1,0,0,23,68,1,1,98,positive,Love the new skins,2,0.99
2025-10-16,P00410,Neon Armada,PS5,APAC,South Korea,32,Female,Casual,Email,,Intel i7 PC,iOS 17,1.1.0,3,282,94,41,0.00,0,947,15,0,0,0,27,42,1,59,-27,neutral,UI could be clearer,0,-0.17
2025-10-16,P00411,Aetherbound,PC,NA,USA,18,Prefer not to say,Casual,Influencer,,Switch OLED,Windows 10,1.0.1,5,171,34.2,61,0.00,0,1352,20,0,0,0,141,50,2,6,100,positive,Loving latest patch,0,0.96
2025-10-16,P00412,MetroRaiders,iOS,NA,Canada,51,Male,Core,Referral,,XboxX,Android 13,1.2.0,10,1488,148.8,45,0.00,0,1438,81,2,0,0,146,57,1,43,56,positive,Love the new skins,1,0.47
2025-10-16,P00413,RuneHollow,Android,EU,Spain,32,Male,Casual,Organic,,Switch OLED,Windows 11,2.0.0,6,77,12.8,68,0.00,0,1854,64,0,0,0,156,68,1,21,35,neutral,Waiting for new mode,1,0.30
2025-10-16,P00414,GlyphQuest,iOS,EU,Poland,44,Prefer not to say,Hardcore,Referral,,Ryzen 5 PC,Android 13,1.0.0,26,1614,62.1,57,0.00,0,39,94,1,0,1,166,86,2,66,-69,negative,Toxic community,1,-0.61
2025-10-16,P00415,GlyphQuest,PC,LATAM,Chile,39,Male,Casual,Partner,,Intel i7 PC,Xbox OS,1.0.0,5,285,57,68,0.00,0,157,13,0,0,0,84,49,0,50,-50,negative,Lag spikes,1,-0.46
2025-10-16,P00416,MetroRaiders,PS5,NA,Canada,49,Non-binary,Casual,Email,,XboxX,Xbox OS,2.0.0,1,87,87,31,0.00,0,1054,32,1,0,0,187,78,1,55,29,neutral,Average experience,0,0.23
2025-10-16,P00417,MetroRaiders,PC,EU,UK,34,Prefer not to say,Core,Referral,,PS5,macOS 12,1.3.5,5,590,118,39,0.00,0,1132,28,0,0,0,75,70,1,40,61,positive,Great new event,1,0.56
2025-10-16,P00418,Aetherbound,PS5,NA,Canada,24,Female,Hardcore,Influencer,,Intel i7 PC,Windows 10,1.0.1,39,4170,106.9,83,0.00,0,313,5,0,0,1,188,73,2,14,18,neutral,Needs more content,1,0.12
2025-10-16,P00419,Aetherbound,iOS,APAC,India,21,Non-binary,Casual,Partner,,Switch OLED,Android 13,1.0.1,3,56,18.7,50,0.00,0,1624,128,1,0,0,125,72,1,35,54,positive,Love the new skins,1,0.53
2025-10-16,P00420,Aetherbound,Switch,NA,Canada,23,Non-binary,Hardcore,Organic,,Pixel 6,Windows 11,1.3.5,21,5000,238.1,61,0.00,0,482,10,0,0,1,206,87,2,18,59,positive,Great new event,0,0.60
2025-10-16,P00421,Starwright,PC,NA,Canada,23,Prefer not to say,Hardcore,Partner,,PS5,iOS 17,2.0.0,25,2931,117.2,58,72.84,2,40054,20,1,8,2,117,61,1,18,31,neutral,UI could be clearer,0,0.25
2025-10-16,P00422,Neon Armada,Android,APAC,India,43,Male,Casual,UA - Ads,Campaign_5,Ryzen 5 PC,Windows 10,1.1.0,1,57,57,28,0.00,0,402,29,1,0,0,200,37,0,66,18,neutral,Waiting for new mode,1,0.24
2025-10-16,P00423,GlyphQuest,PC,EU,Germany,47,Female,Hardcore,Referral,,Intel i7 PC,PS5 OS,1.2.0,21,3594,171.1,53,80.64,3,16294,9,0,14.29,3,42,34,2,65,-97,negative,Lag spikes,1,-0.89
2025-10-16,P00424,Starwright,Android,NA,Mexico,33,Male,Casual,Influencer,,iPhone 14,PS5 OS,1.3.5,4,41,10.3,58,12.42,2,5899,5,0,50,0,153,35,0,34,-31,negative,Toxic community,1,-0.37
2025-10-16,P00425,RuneHollow,PC,NA,Mexico,31,Non-binary,Casual,Partner,,Switch OLED,iOS 17,1.1.0,6,223,37.2,70,0.00,0,1662,18,1,0,0,30,80,1,34,-21,negative,Paywall is harsh,0,-0.30
2025-10-16,P00426,Starwright,Android,NA,Canada,33,Male,Core,Partner,,Intel i7 PC,Android 13,1.1.0,5,1260,252,37,0.00,0,1270,111,2,0,1,198,39,1,89,-82,negative,Frequent crashes,1,-0.79
2025-10-16,P00427,Aetherbound,PC,APAC,Japan,48,Non-binary,Hardcore,UA - Ads,Campaign_2,Ryzen 5 PC,iOS 17,1.1.0,20,3953,197.7,48,140.60,19,27930,16,1,95,1,44,71,2,5,85,positive,Loving latest patch,3,0.93
2025-10-16,P00428,Starwright,Xbox Series X,LATAM,Colombia,15,Non-binary,Casual,Organic,,iPhone 14,Windows 10,1.0.0,1,150,150,24,0.00,0,213,12,0,0,0,107,54,0,81,-19,neutral,Waiting for new mode,0,-0.15
2025-10-16,P00429,Aetherbound,iOS,LATAM,Argentina,29,Female,Core,UA - Ads,Campaign_2,Ryzen 5 PC,macOS 12,2.0.0,16,1374,85.9,67,0.00,0,1471,44,1,0,1,146,80,2,1,95,positive,Love the new skins,0,0.89
2025-10-16,P00430,Neon Armada,Switch,EU,Germany,47,Male,Core,Partner,,Intel i7 PC,macOS 12,1.0.1,13,493,37.9,55,0.00,0,1705,23,1,0,0,88,34,1,36,17,neutral,UI could be clearer,0,0.16
2025-10-16,P00431,Starwright,PS5,NA,Mexico,51,Prefer not to say,Casual,Email,,Ryzen 5 PC,Windows 11,1.0.1,1,275,275,32,0.00,0,646,35,0,0,0,98,31,1,86,-42,negative,Lag spikes,0,-0.49
2025-10-16,P00432,MetroRaiders,Xbox Series X,MEA,South Africa,38,Male,Hardcore,Influencer,,Switch OLED,Xbox OS,1.3.5,38,4976,130.9,78,0.00,0,439,1,0,0,2,88,82,2,38,-68,negative,Frequent crashes,0,-0.70
2025-10-16,P00433,Neon Armada,Switch,MEA,South Africa,51,Prefer not to say,Hardcore,Referral,,PS5,PS5 OS,2.0.0,40,2527,63.2,83,0.00,0,1966,13,0,0,2,170,81,1,21,-5,neutral,Average experience,0,-0.02
2025-10-16,P00434,Aetherbound,Xbox Series X,APAC,South Korea,51,Female,Core,Referral,,Pixel 6,Windows 10,1.3.5,12,1439,119.9,58,48.95,1,22952,26,0,8.33,1,25,38,2,1,90,positive,Love the new skins,3,0.96
2025-10-16,P00435,MetroRaiders,PS5,MEA,UAE,20,Prefer not to say,Hardcore,Organic,,iPhone 14,PS5 OS,1.1.0,36,2263,62.9,73,35.66,1,15106,8,0,2.78,1,178,83,2,19,-26,negative,Matchmaking broken,1,-0.33
2025-10-16,P00436,RuneHollow,Android,NA,Canada,36,Prefer not to say,Casual,Referral,,iPhone 14,iOS 17,1.0.0,7,243,34.7,83,0.00,0,1885,5,0,0,0,40,60,0,22,-2,neutral,Average experience,0,-0.10
2025-10-16,P00437,Neon Armada,PS5,EU,Spain,50,Non-binary,Core,Influencer,,iPhone 14,iOS 17,1.0.0,8,1363,170.4,41,0.00,0,889,39,1,0,1,44,75,1,45,27,neutral,Waiting for new mode,0,0.19
2025-10-16,P00438,GlyphQuest,Android,NA,Mexico,21,Non-binary,Core,UA - Ads,Campaign_1,Ryzen 5 PC,Windows 11,1.3.5,6,1221,203.5,43,0.00,0,283,135,3,0,1,102,52,1,56,8,neutral,UI could be clearer,0,0.08
2025-10-16,P00439,Starwright,Android,EU,UK,31,Male,Hardcore,UA - Ads,Campaign_1,Ryzen 5 PC,Android 13,1.3.5,15,1933,128.9,43,0.00,0,694,119,1,0,1,52,38,1,53,13,neutral,Okay performance,0,0.08
2025-10-16,P00440,Aetherbound,PS5,MEA,South Africa,48,Prefer not to say,Casual,Referral,,Pixel 6,PS5 OS,1.0.0,3,300,100,47,0.00,0,1733,15,0,0,0,35,60,1,65,-38,negative,Frequent crashes,1,-0.46
2025-10-16,P00441,RuneHollow,Switch,EU,Germany,42,Male,Hardcore,Influencer,,PS5,Windows 11,1.2.0,17,3814,224.4,45,0.00,0,1266,38,1,0,1,172,85,0,43,15,neutral,Okay performance,0,0.23
2025-10-16,P00442,Neon Armada,Xbox Series X,MEA,Egypt,30,Prefer not to say,Core,Partner,,Samsung S21,iOS 17,1.0.1,11,562,51.1,51,0.00,0,1714,18,0,0,0,78,43,1,79,-88,negative,Frequent crashes,3,-0.89
2025-10-16,P00443,GlyphQuest,Xbox Series X,APAC,China,40,Non-binary,Hardcore,Partner,,Switch OLED,macOS 12,1.0.1,40,4912,122.8,77,0.00,0,1070,7,0,0,2,37,54,1,21,-1,neutral,Needs more content,0,-0.01
2025-10-16,P00444,Aetherbound,PS5,EU,UK,53,Non-binary,Hardcore,Referral,,iPhone 14,Xbox OS,1.0.1,36,3299,91.6,74,0.00,0,1374,7,0,0,3,43,55,3,47,-82,negative,Frequent crashes,1,-0.78
2025-10-16,P00445,GlyphQuest,PC,NA,USA,54,Female,Casual,Referral,,iPhone 14,Windows 11,1.2.0,3,75,25,43,0.00,0,400,34,0,0,0,95,30,0,36,50,positive,Great new event,1,0.49
2025-10-16,P00446,Starwright,Switch,NA,Canada,26,Male,Core,Influencer,,Switch OLED,Android 13,1.0.0,6,1453,242.2,37,0.00,0,874,6,0,0,0,100,61,2,55,14,neutral,Okay performance,0,0.08
2025-10-16,P00447,GlyphQuest,PC,EU,Spain,13,Male,Hardcore,Partner,,Ryzen 5 PC,PS5 OS,1.0.0,33,2760,83.6,73,0.00,0,1411,10,0,0,2,180,88,3,41,-41,negative,Lag spikes,1,-0.42
2025-10-16,P00448,Aetherbound,PC,LATAM,Colombia,52,Non-binary,Hardcore,UA - Ads,Campaign_4,XboxX,Windows 11,1.3.5,20,3405,170.3,57,0.00,0,346,3,0,0,2,39,88,3,74,-88,negative,Matchmaking broken,1,-0.82
2025-10-16,P00449,Neon Armada,iOS,MEA,South Africa,30,Male,Hardcore,Organic,,XboxX,Xbox OS,1.3.5,31,1639,52.9,74,0.00,0,588,126,2,0,1,138,44,1,29,3,neutral,UI could be clearer,0,0.02
2025-10-16,P00450,MetroRaiders,Switch,EU,France,13,Female,Core,Influencer,,XboxX,macOS 12,1.1.0,17,648,38.1,74,0.00,0,1290,21,1,0,0,37,61,1,16,10,neutral,Okay performance,0,0.15
2025-10-16,P00451,Aetherbound,Android,NA,Canada,33,Non-binary,Hardcore,Partner,,Intel i7 PC,Xbox OS,1.1.0,39,3074,78.8,74,457.14,19,89690,171,4,48.72,2,37,38,1,11,-11,neutral,Okay performance,0,-0.04
2025-10-16,P00452,Starwright,Switch,APAC,South Korea,23,Prefer not to say,Core,Influencer,,Pixel 6,iOS 17,1.1.0,7,915,130.7,42,0.00,0,245,3,0,0,1,87,52,3,57,-2,neutral,UI could be clearer,0,-0.11
2025-10-16,P00453,MetroRaiders,Xbox Series X,EU,Germany,30,Prefer not to say,Core,Partner,,Switch OLED,macOS 12,1.0.1,14,1139,81.4,58,0.00,0,994,27,1,0,1,50,80,0,46,-7,neutral,UI could be clearer,0,-0.08
2025-10-16,P00454,Aetherbound,PC,APAC,China,44,Prefer not to say,Casual,Partner,,Intel i7 PC,Xbox OS,1.0.0,2,174,87,37,0.00,0,1061,21,0,0,0,57,35,1,58,-5,neutral,Okay performance,0,0.03
2025-10-16,P00455,Starwright,Xbox Series X,MEA,Egypt,33,Prefer not to say,Casual,Partner,,Switch OLED,PS5 OS,1.3.5,3,154,51.3,54,0.00,0,1204,28,1,0,0,45,52,2,54,-9,neutral,Needs more content,0,-0.19
2025-10-16,P00456,MetroRaiders,iOS,EU,France,30,Male,Hardcore,Influencer,,PS5,Windows 11,1.1.0,24,3934,163.9,58,0.00,0,559,41,1,0,2,152,33,2,60,-73,negative,Matchmaking broken,1,-0.74
2025-10-16,P00457,GlyphQuest,PC,NA,USA,40,Female,Casual,Partner,,PS5,Xbox OS,1.0.0,6,140,23.3,70,0.00,0,1521,22,0,0,0,27,61,1,21,12,neutral,Average experience,0,0.07
2025-10-16,P00458,Neon Armada,PS5,NA,Canada,24,Male,Core,Email,,iPhone 14,Windows 11,1.0.0,20,1028,51.4,79,0.00,0,1185,35,1,0,1,134,52,1,14,39,neutral,Waiting for new mode,1,0.30
2025-10-16,P00459,Neon Armada,PC,MEA,South Africa,22,Female,Core,UA - Ads,Campaign_3,Ryzen 5 PC,iOS 17,1.0.0,18,1304,72.4,75,0.00,0,1542,19,0,0,1,55,80,0,1,78,positive,Love the new skins,2,0.84
2025-10-16,P00460,RuneHollow,Xbox Series X,APAC,South Korea,21,Male,Core,Partner,,Samsung S21,Windows 11,1.0.0,19,360,18.9,78,0.00,0,1729,25,1,0,0,152,45,1,1,73,positive,Love the new skins,0,0.75
2025-10-16,P00461,Neon Armada,Android,MEA,Egypt,38,Prefer not to say,Hardcore,Influencer,,iPhone 14,Android 13,1.2.0,20,2952,147.6,47,0.00,0,1066,126,2,0,3,159,50,1,58,-3,neutral,UI could be clearer,0,-0.12
2025-10-16,P00462,GlyphQuest,Xbox Series X,MEA,South Africa,23,Prefer not to say,Casual,Partner,,Ryzen 5 PC,Windows 10,1.0.0,5,78,15.6,66,0.00,0,1755,36,1,0,0,124,35,1,15,48,positive,Great new event,1,0.43
2025-10-16,P00463,RuneHollow,PS5,NA,Mexico,41,Non-binary,Casual,UA - Ads,Campaign_4,Ryzen 5 PC,macOS 12,2.0.0,4,151,37.8,54,0.00,0,1969,2,0,0,0,32,62,1,44,-22,neutral,Average experience,1,-0.12
2025-10-16,P00464,Aetherbound,PC,LATAM,Chile,27,Male,Hardcore,Referral,,PS5,Windows 10,1.3.5,25,2976,119,61,0.00,0,364,23,0,0,2,85,87,3,59,-52,negative,Lag spikes,2,-0.58
2025-10-16,P00465,Neon Armada,PS5,MEA,Egypt,49,Female,Hardcore,Referral,,Intel i7 PC,macOS 12,1.1.0,31,2847,91.8,68,0.00,0,1554,35,1,0,2,40,51,0,54,-51,negative,Matchmaking broken,1,-0.61
2025-10-16,P00466,GlyphQuest,Android,LATAM,Chile,30,Non-binary,Core,Partner,,Ryzen 5 PC,Xbox OS,1.0.0,7,1347,192.4,43,0.00,0,1091,30,1,0,1,72,43,2,45,53,positive,Game runs smooth,1,0.44
2025-10-16,P00467,RuneHollow,PS5,APAC,China,31,Prefer not to say,Core,Influencer,,PS5,iOS 17,2.0.0,13,1077,82.8,62,26.62,1,8234,5,0,7.69,0,64,65,0,24,-8,neutral,Average experience,0,-0.06
2025-10-16,P00468,Aetherbound,PS5,MEA,UAE,23,Prefer not to say,Core,UA - Ads,Campaign_5,Samsung S21,Xbox OS,1.1.0,11,994,90.4,57,4.24,1,2617,14,0,9.09,0,105,34,1,8,68,positive,Loving latest patch,1,0.65
2025-10-16,P00469,Starwright,Xbox Series X,LATAM,Brazil,38,Prefer not to say,Core,Partner,,Switch OLED,Android 13,2.0.0,15,989,65.9,69,0.00,0,449,40,1,0,0,156,83,0,52,-48,negative,Paywall is harsh,1,-0.54
2025-10-16,P00470,Aetherbound,Android,LATAM,Brazil,16,Male,Hardcore,Email,,Intel i7 PC,Windows 11,2.0.0,29,5365,185,63,41.27,1,20849,193,4,3.45,5,50,73,2,16,13,neutral,Average experience,1,0.17
2025-10-16,P00471,Aetherbound,Switch,LATAM,Argentina,44,Female,Core,Partner,,Ryzen 5 PC,Windows 10,1.3.5,8,981,122.6,47,0.00,0,143,28,0,0,0,32,33,1,17,77,positive,Great new event,2,0.87
2025-10-16,P00472,RuneHollow,Android,EU,UK,29,Prefer not to say,Casual,Influencer,,Ryzen 5 PC,macOS 12,1.2.0,1,257,257,30,0.00,0,1507,89,2,0,0,157,46,1,97,-73,negative,Lag spikes,2,-0.69
2025-10-16,P00473,RuneHollow,PS5,APAC,South Korea,31,Male,Casual,Influencer,,Pixel 6,Android 13,2.0.0,7,80,11.4,81,0.00,0,1578,6,0,0,0,219,61,0,37,-66,negative,Matchmaking broken,1,-0.59
2025-10-16,P00474,RuneHollow,PS5,APAC,South Korea,48,Female,Casual,Referral,,iPhone 14,iOS 17,1.3.5,1,139,139,34,0.00,0,1613,33,1,0,0,94,81,1,49,52,positive,Love the new skins,0,0.48
2025-10-16,P00475,Starwright,iOS,LATAM,Colombia,16,Prefer not to say,Hardcore,Influencer,,Intel i7 PC,Windows 11,1.0.0,25,3231,129.2,57,0.00,0,273,123,2,0,2,30,39,1,63,-63,negative,Toxic community,2,-0.68
2025-10-16,P00476,Starwright,Switch,LATAM,Colombia,13,Prefer not to say,Hardcore,Partner,,Intel i7 PC,macOS 12,1.1.0,20,1787,89.3,54,170.80,4,13162,10,0,20,1,57,64,2,30,0,neutral,UI could be clearer,0,-0.01
2025-10-16,P00477,Starwright,Android,LATAM,Colombia,54,Prefer not to say,Core,Influencer,,Pixel 6,Android 13,1.1.0,15,611,40.7,61,0.00,0,819,136,1,0,0,171,54,1,18,53,positive,Fantastic balancing,1,0.51
2025-10-16,P00478,MetroRaiders,PC,LATAM,Colombia,33,Female,Hardcore,Email,,XboxX,iOS 17,2.0.0,31,2814,90.8,65,0.00,0,81,27,1,0,2,98,66,3,61,-63,negative,Toxic community,0,-0.66
2025-10-16,P00479,RuneHollow,PS5,EU,France,18,Prefer not to say,Core,UA - Ads,Campaign_1,PS5,macOS 12,1.0.1,7,1612,230.3,38,0.00,0,133,13,0,0,1,45,50,1,89,-75,negative,Lag spikes,0,-0.76
2025-10-16,P00480,GlyphQuest,PS5,NA,USA,24,Female,Casual,Partner,,Pixel 6,Windows 11,1.2.0,5,102,20.4,62,0.00,0,398,18,0,0,0,115,81,0,36,14,neutral,Average experience,0,0.05
2025-10-16,P00481,MetroRaiders,Android,APAC,South Korea,14,Prefer not to say,Casual,Influencer,,XboxX,macOS 12,1.0.1,4,353,88.3,59,0.00,0,381,1,0,0,0,80,71,0,54,-43,negative,Toxic community,1,-0.47
2025-10-16,P00482,MetroRaiders,Switch,MEA,UAE,34,Non-binary,Hardcore,Partner,,Intel i7 PC,Windows 10,2.0.0,37,1694,45.8,74,0.00,0,1903,16,0,0,0,168,50,0,50,-57,negative,Lag spikes,2,-0.60
2025-10-16,P00483,RuneHollow,Android,LATAM,Brazil,53,Prefer not to say,Core,Organic,,PS5,PS5 OS,2.0.0,20,1039,52,76,0.00,0,267,1,0,0,1,101,76,1,23,9,neutral,Average experience,0,0.04
2025-10-16,P00484,Aetherbound,Xbox Series X,LATAM,Colombia,28,Female,Hardcore,Email,,PS5,Android 13,2.0.0,26,3494,134.4,57,0.00,0,1535,0,0,0,3,59,81,3,70,-84,negative,Matchmaking broken,0,-0.89
2025-10-16,P00485,Aetherbound,PS5,NA,Canada,30,Non-binary,Core,Organic,,Intel i7 PC,Android 13,2.0.0,19,929,48.9,79,0.00,0,676,30,1,0,0,112,39,0,1,94,positive,Great new event,0,0.90
2025-10-16,P00486,GlyphQuest,Switch,LATAM,Colombia,23,Male,Casual,Email,,Ryzen 5 PC,iOS 17,1.0.0,2,76,38,41,0.00,0,1966,13,0,0,0,169,69,2,81,-57,negative,Paywall is harsh,0,-0.62
2025-10-16,P00487,Starwright,Xbox Series X,NA,Canada,18,Prefer not to say,Core,Partner,,Ryzen 5 PC,Xbox OS,1.3.5,15,1097,73.1,68,0.00,0,1823,36,0,0,1,172,47,3,11,69,positive,Fantastic balancing,2,0.72
2025-10-16,P00488,Starwright,iOS,EU,France,20,Prefer not to say,Casual,Influencer,,Switch OLED,iOS 17,1.0.1,2,215,107.5,38,0.00,0,676,106,2,0,0,44,30,2,86,-90,negative,Matchmaking broken,3,-0.84
2025-10-16,P00489,Aetherbound,PS5,LATAM,Colombia,29,Male,Casual,Referral,,Ryzen 5 PC,Windows 11,1.0.0,7,201,28.7,75,0.00,0,877,4,0,0,0,79,30,1,20,27,neutral,Needs more content,0,0.25
2025-10-16,P00490,Aetherbound,PC,EU,Germany,29,Non-binary,Core,Partner,,PS5,PS5 OS,1.3.5,20,1256,62.8,85,0.00,0,424,8,0,0,0,114,89,0,1,60,positive,Great new event,1,0.61
2025-10-16,P00491,Starwright,iOS,APAC,South Korea,18,Female,Core,Referral,,iPhone 14,Xbox OS,1.2.0,6,493,82.2,39,0.00,0,1339,146,3,0,0,51,66,1,54,1,neutral,Waiting for new mode,0,0.07
2025-10-16,P00492,GlyphQuest,Xbox Series X,LATAM,Chile,14,Non-binary,Hardcore,Partner,,Pixel 6,Windows 10,1.2.0,18,3754,208.6,50,0.00,0,467,21,0,0,3,79,42,3,66,-56,negative,Toxic community,1,-0.66
2025-10-16,P00493,Aetherbound,Android,EU,Poland,23,Non-binary,Casual,Partner,,Intel i7 PC,Windows 10,1.0.0,4,237,59.3,59,0.00,0,1040,87,2,0,0,70,47,1,19,44,positive,Great new event,1,0.52
2025-10-16,P00494,MetroRaiders,iOS,EU,Germany,29,Male,Hardcore,Organic,,Switch OLED,Android 13,1.2.0,26,3409,131.1,59,0.00,0,569,125,1,0,2,104,47,1,55,-63,negative,Paywall is harsh,2,-0.55
2025-10-16,P00495,Starwright,Android,NA,Mexico,23,Non-binary,Casual,Email,,iPhone 14,iOS 17,1.1.0,3,221,73.7,42,0.00,0,983,4,0,0,0,45,38,1,82,-70,negative,Frequent crashes,1,-0.76
2025-10-16,P00496,MetroRaiders,Switch,APAC,Japan,48,Non-binary,Hardcore,Partner,,Ryzen 5 PC,Windows 11,1.0.1,37,4262,115.2,77,351.80,20,146091,33,0,54.05,2,30,68,1,1,72,positive,Loving latest patch,1,0.65
2025-10-16,P00497,RuneHollow,PC,APAC,Japan,18,Female,Hardcore,Organic,,XboxX,macOS 12,1.0.0,21,4821,229.6,48,814.86,18,236099,19,1,85.71,1,136,56,3,44,-19,neutral,Waiting for new mode,0,-0.11
2025-10-16,P00498,Aetherbound,Android,NA,Mexico,40,Non-binary,Core,Email,,Samsung S21,Windows 10,1.1.0,20,1291,64.5,81,0.00,0,974,54,0,0,1,21,55,2,39,-59,negative,Frequent crashes,0,-0.56
